match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
6fe59d67fa19ab62,champions-league,164749,1,2026-09-08T10:39:02Z,A. Madrid,Donetsk,3,0,1.36,4.66,8.95,1.04,3.01,1.16,1.7,2.12,2.11,1.71,Oui,Non,Oui,Non,Non,Home,58,"[10, 54, 58]",True
077c9fe74286d7c0,champions-league,164749,1,2026-09-08T10:39:02Z,Girona,A. Villa,3,0,3.51,3.75,1.97,1.78,1.27,1.24,1.59,2.33,1.56,2.4,Oui,Non,Oui,Non,Non,Home,72,"[36, 55, 72]",True
fcc4e70da7d34a77,champions-league,164749,1,2026-09-08T10:39:02Z,Prague,Lisboa Red,0,4,2.25,4.18,2.66,1.44,1.59,1.2,1.31,3.38,1.34,3.18,Oui,Non,Non,Non,Oui,Away,82,"[22, 64, 80, 82]",True
879f3d43b8963619,champions-league,164749,1,2026-09-08T10:39:02Z,Milan Reds,Manchester Blue,1,0,1.51,5.02,5.01,1.14,2.46,1.14,1.27,3.68,1.44,2.73,Non,Non,Oui,Non,Non,Home,48,[48],True
6518e7218c222a3b,champions-league,164749,1,2026-09-08T10:39:02Z,Belgrade,Leipzig,1,1,1.26,6.01,9.9,1.02,3.67,1.1,1.37,3.05,1.85,1.93,Non,Oui,Non,Oui,Non,Home,76,"[51, 76]",True
0efdb21a3927ea2e,champions-league,164749,1,2026-09-08T10:39:02Z,Atalanta,Bratislava,3,1,1.4,4.62,7.71,1.05,2.83,1.16,1.62,2.26,1.92,1.85,Oui,Oui,Oui,Non,Non,Home,86,"[40, 43, 48, 86]",True
7ed8492727b8f3c1,champions-league,164749,1,2026-09-08T10:39:02Z,Bologna,Celtic,1,2,1.79,3.04,5.79,1.11,1.96,1.34,2.74,1.44,2.5,1.52,Oui,Oui,Non,Non,Oui,Home,60,"[36, 40, 60]",True
fe8bda3464fb9fdf,champions-league,164749,1,2026-09-08T10:39:02Z,Graz,London Reds,0,0,9.85,3.11,1.57,2.32,1.02,1.33,3.27,1.33,3.51,1.29,Non,Non,Non,Oui,Non,,,[],True
6e27a040235806a6,champions-league,164749,1,2026-09-08T10:39:02Z,Eindhoven,R. Madrid,1,2,1.89,4.75,3.13,1.33,1.85,1.16,1.18,4.73,1.27,3.65,Oui,Oui,Non,Non,Oui,Home,69,"[17, 24, 69]",True
a9381f61ea8d1a47,champions-league,164749,1,2026-09-08T10:39:02Z,Bern,Milan Blues,0,3,7.17,4.28,1.46,2.63,1.07,1.19,1.72,2.09,1.96,1.82,Oui,Non,Non,Non,Oui,Away,35,"[26, 30, 35]",True
