match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
39f65f1909434709,spanish-league,164750,1,2026-09-08T09:53:27Z,Villareal,Elche,3,0,1.48,4.04,7.38,1.06,2.56,1.21,1.89,1.88,2.12,1.7,Oui,Non,Oui,Non,Non,Home,82,"[24, 52, 82]",True
d853edf620815d4e,spanish-league,164750,1,2026-09-08T09:53:27Z,Barca,Osasuna,3,0,1.32,4.61,11.65,1.01,3.24,1.16,1.91,1.86,2.57,1.49,Oui,Non,Oui,Non,Non,Home,86,"[67, 80, 86]",True
fcf80e07b13ca782,spanish-league,164750,1,2026-09-08T09:53:27Z,Mallorca,Real Oviedo,2,0,2.03,2.62,5.34,1.12,1.73,1.45,3.64,1.27,2.92,1.39,Non,Non,Oui,Non,Non,Home,86,"[6, 86]",True
2b33cd8a993eb02b,spanish-league,164750,1,2026-09-08T09:53:27Z,A. Madrid,R. Vallecano,3,1,1.34,4.56,10.69,1.02,3.14,1.17,1.88,1.9,2.44,1.54,Oui,Oui,Oui,Non,Non,Home,75,"[24, 57, 62, 75]",True
62f2563f4c351593,spanish-league,164750,1,2026-09-08T09:53:27Z,Espanyol,R. Sociedad,0,3,4.09,3.63,1.85,1.89,1.2,1.25,1.75,2.05,1.7,2.12,Oui,Non,Non,Non,Oui,Away,47,"[27, 36, 47]",True
ca941b71ef0705a1,spanish-league,164750,1,2026-09-08T09:53:27Z,Girona,Vigo,3,1,1.36,5.35,7.24,1.06,3.02,1.12,1.36,3.1,1.66,2.18,Oui,Oui,Oui,Non,Non,Home,71,"[23, 31, 59, 71]",True
fd58232d7ad5f7a6,spanish-league,164750,1,2026-09-08T09:53:27Z,Bilbao,Sevilla,2,1,1.61,3.7,5.92,1.1,2.23,1.24,1.96,1.82,2.01,1.78,Oui,Oui,Oui,Non,Non,Home,90,"[89, 89, 90]",True
046b9730199027c9,spanish-league,164750,1,2026-09-08T09:53:27Z,Valencia,Betis,2,1,2.14,2.77,4.33,1.18,1.66,1.41,2.99,1.38,2.44,1.54,Oui,Oui,Oui,Non,Non,Home,90,"[30, 60, 90]",True
a9170f9180aa8893,spanish-league,164750,1,2026-09-08T09:53:27Z,R. Madrid,Getafe,1,1,1.19,6.1,17.2,0.98,4.42,1.1,1.63,2.24,2.69,1.45,Non,Oui,Non,Oui,Non,Home,66,"[26, 66]",True
978653d1cc68625d,spanish-league,164750,1,2026-09-08T09:53:27Z,Alavés,Levante,2,0,1.42,3.89,10.07,1.02,2.76,1.22,2.27,1.62,2.74,1.44,Non,Non,Oui,Non,Non,Home,35,"[27, 35]",True
00560d8b5bd5386c,spanish-league,164750,2,2026-09-08T09:55:27Z,Sevilla,Girona,1,1,2.66,3.52,2.5,1.49,1.44,1.26,1.68,2.16,1.57,2.35,Non,Oui,Non,Oui,Non,Away,82,"[9, 82]",True
dedb8fb1c0360162,spanish-league,164750,2,2026-09-08T09:55:27Z,Barca,Mallorca,3,0,1.21,5.62,18.24,0.98,4.22,1.11,1.8,1.98,3.03,1.37,Oui,Non,Oui,Non,Non,Home,57,"[26, 54, 57]",True
7ee135864c8ace7f,spanish-league,164750,2,2026-09-08T09:55:27Z,Elche,Levante,4,1,1.58,3.33,8.02,1.05,2.31,1.29,2.65,1.46,2.77,1.43,Oui,Oui,Oui,Non,Non,Home,82,"[15, 17, 24, 53, 82]",True
f244da603d346aae,spanish-league,164750,2,2026-09-08T09:55:27Z,Real Oviedo,Bilbao,1,2,4.25,2.67,2.22,1.61,1.19,1.43,3.24,1.33,2.55,1.5,Oui,Oui,Non,Non,Oui,Away,47,"[4, 28, 47]",True
5a3e5638d2c59d91,spanish-league,164750,2,2026-09-08T09:55:27Z,Vigo,Villareal,1,1,2.46,3.25,2.89,1.37,1.5,1.31,1.96,1.82,1.75,2.05,Non,Oui,Non,Oui,Non,Away,25,"[9, 25]",True
906e27b401d97727,spanish-league,164750,2,2026-09-08T09:55:27Z,R. Vallecano,Valencia,0,0,2.06,3.09,3.99,1.21,1.71,1.33,2.31,1.59,2.03,1.76,Non,Non,Non,Oui,Non,,,[],True
42fe38ca794ddaf1,spanish-league,164750,2,2026-09-08T09:55:27Z,Getafe,A. Madrid,0,2,3.79,2.91,2.21,1.62,1.23,1.37,2.57,1.49,2.15,1.68,Non,Non,Non,Non,Oui,Away,42,"[19, 42]",True
f0813721f654c7f5,spanish-league,164750,2,2026-09-08T09:55:27Z,Osasuna,Espanyol,0,0,2.27,3.37,3.1,1.33,1.58,1.29,1.84,1.94,1.69,2.14,Non,Non,Non,Oui,Non,,,[],True
59514c2b0ec9b701,spanish-league,164750,2,2026-09-08T09:55:27Z,R. Sociedad,R. Madrid,1,1,3.5,3.1,2.21,1.61,1.27,1.33,2.21,1.65,1.93,1.85,Non,Oui,Non,Oui,Non,Home,88,"[26, 88]",True
a0d7459afc3d8c13,spanish-league,164750,2,2026-09-08T09:55:27Z,Betis,Alavés,0,0,1.63,3.17,7.62,1.06,2.2,1.32,2.83,1.42,2.83,1.42,Non,Non,Non,Oui,Non,,,[],True
61dc8966f687b678,spanish-league,164750,5,2026-09-08T10:01:27Z,Villareal,Barca,1,0,3.05,3.71,2.16,1.64,1.34,1.24,1.57,2.37,1.52,2.49,Non,Non,Oui,Non,Non,Home,89,[89],True
387fbff3b450ddb7,spanish-league,164750,5,2026-09-08T10:01:27Z,Valencia,Osasuna,2,0,2.02,2.84,4.68,1.16,1.74,1.39,2.9,1.4,2.43,1.54,Non,Non,Oui,Non,Non,Home,53,"[24, 53]",True
a88d00157ec02946,spanish-league,164750,5,2026-09-08T10:01:27Z,Elche,Sevilla,0,1,2.39,2.84,3.46,1.27,1.53,1.39,2.66,1.46,2.17,1.67,Non,Non,Non,Non,Oui,Away,28,[28],True
59521308a8aae98f,spanish-league,164750,5,2026-09-08T10:01:27Z,Levante,Real Oviedo,0,1,2.45,2.97,3.17,1.32,1.5,1.36,2.37,1.57,1.99,1.79,Non,Non,Non,Non,Oui,Away,78,[78],True
6602ff7800e80887,spanish-league,164750,5,2026-09-08T10:01:27Z,R. Madrid,Bilbao,4,0,1.33,4.72,10.28,1.02,3.18,1.16,1.77,2.02,2.29,1.61,Oui,Non,Oui,Non,Non,Home,80,"[23, 39, 49, 80]",True
60e64e62be8a860c,spanish-league,164750,5,2026-09-08T10:01:27Z,Betis,R. Sociedad,1,0,2.72,2.78,3.01,1.35,1.42,1.4,2.73,1.44,2.18,1.66,Non,Non,Oui,Non,Non,Home,55,[55],True
442888c25526fb2d,spanish-league,164750,5,2026-09-08T10:01:27Z,Alavés,Vigo,1,1,1.81,3.32,4.83,1.15,1.93,1.29,2.16,1.68,2.03,1.77,Non,Oui,Non,Oui,Non,Home,63,"[1, 63]",True
ec3b929e7292a880,spanish-league,164750,5,2026-09-08T10:01:27Z,A. Madrid,Mallorca,2,2,1.27,5.25,11.86,1.01,3.57,1.13,1.66,2.19,2.31,1.59,Oui,Oui,Non,Oui,Non,Home,76,"[38, 40, 54, 76]",True
980ecc864dc64781,spanish-league,164750,5,2026-09-08T10:01:27Z,Girona,Espanyol,1,0,1.38,5.46,6.51,1.08,2.91,1.12,1.28,3.55,1.55,2.41,Non,Non,Oui,Non,Non,Home,61,[61],True
93f8ad8b6b383233,spanish-league,164750,5,2026-09-08T10:01:27Z,R. Vallecano,Getafe,2,2,2.03,3.07,4.14,1.2,1.73,1.34,2.37,1.57,2.07,1.73,Oui,Oui,Non,Oui,Non,Away,85,"[39, 40, 65, 85]",True
