match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
f4a02e2af6981e84,spanish-league,164866,1,2026-09-09T04:19:27Z,Valencia,Getafe,3,0,1.79,2.99,5.98,1.1,1.96,1.35,2.86,1.41,2.6,1.48,Oui,Non,Oui,Non,Non,Home,45,"[27, 41, 45]",True
3c8fe63185aa4be6,spanish-league,164866,1,2026-09-09T04:19:27Z,R. Madrid,Betis,2,0,1.28,5.0,12.26,1.0,3.49,1.14,1.77,2.02,2.47,1.53,Non,Non,Oui,Non,Non,Home,50,"[35, 50]",True
32ef717fe7fb5164,spanish-league,164866,1,2026-09-09T04:19:27Z,A. Madrid,Girona,2,2,1.55,4.34,5.47,1.12,2.37,1.18,1.52,2.48,1.66,2.18,Oui,Oui,Non,Oui,Non,Home,70,"[29, 55, 67, 70]",True
d88f9edf6014e42d,spanish-league,164866,1,2026-09-09T04:19:27Z,Levante,Real Oviedo,2,2,2.42,2.96,3.24,1.31,1.52,1.36,2.39,1.56,2.01,1.78,Oui,Oui,Non,Oui,Non,Home,89,"[39, 44, 44, 89]",True
56e27769b2c45f1b,spanish-league,164866,1,2026-09-09T04:19:27Z,R. Vallecano,R. Sociedad,1,2,3.69,2.94,2.23,1.61,1.24,1.36,2.49,1.52,2.1,1.71,Oui,Oui,Non,Non,Oui,Away,77,"[29, 50, 77]",True
ca78f565f7ce94d6,spanish-league,164866,1,2026-09-09T04:19:27Z,Vigo,Villareal,2,3,2.48,3.22,2.89,1.37,1.49,1.31,1.98,1.8,1.76,2.03,Oui,Oui,Non,Non,Oui,Away,83,"[12, 28, 46, 83, 83]",True
12a208555f5b64a6,spanish-league,164866,1,2026-09-09T04:19:27Z,Mallorca,Osasuna,0,0,2.15,2.5,5.14,1.13,1.65,1.49,4.03,1.23,3.08,1.36,Non,Non,Non,Oui,Non,,,[],True
5fce29ff5b8ecf2b,spanish-league,164866,1,2026-09-09T04:19:27Z,Sevilla,Espanyol,0,0,2.14,3.68,3.11,1.33,1.65,1.24,1.59,2.32,1.53,2.45,Non,Non,Non,Oui,Non,,,[],True
a7c777bd53ec4f17,spanish-league,164866,1,2026-09-09T04:19:27Z,Bilbao,Alavés,1,1,1.43,3.78,10.38,1.02,2.72,1.23,2.4,1.56,2.89,1.4,Non,Oui,Non,Oui,Non,Home,84,"[61, 84]",True
014d85731c9590ca,spanish-league,164866,1,2026-09-09T04:19:27Z,Elche,Barca,0,0,4.35,3.14,1.96,1.79,1.18,1.32,2.31,1.6,2.06,1.74,Non,Non,Non,Oui,Non,,,[],True
50dda3d62bf5eff1,spanish-league,164866,2,2026-09-09T04:21:27Z,Osasuna,Levante,2,0,1.56,3.54,7.37,1.06,2.35,1.26,2.31,1.6,2.43,1.54,Non,Non,Oui,Non,Non,Home,79,"[7, 79]",True
12144d59fdab04d4,spanish-league,164866,2,2026-09-09T04:21:27Z,Getafe,A. Madrid,0,3,3.83,2.89,2.21,1.62,1.23,1.37,2.61,1.48,2.18,1.67,Oui,Non,Non,Non,Oui,Away,67,"[43, 47, 67]",True
f60d38c7afe10072,spanish-league,164866,2,2026-09-09T04:21:27Z,Real Oviedo,R. Vallecano,1,1,2.89,2.34,3.48,1.27,1.37,1.55,4.38,1.2,3.0,1.38,Non,Oui,Non,Oui,Non,Away,85,"[76, 85]",True
a2c5a0ed0d6b6765,spanish-league,164866,2,2026-09-09T04:21:27Z,R. Sociedad,Vigo,0,1,1.62,3.66,5.85,1.1,2.21,1.25,1.98,1.8,2.02,1.77,Non,Non,Non,Non,Oui,Away,78,[78],True
663b09ec3be8debb,spanish-league,164866,2,2026-09-09T04:21:27Z,Betis,Valencia,1,2,1.69,3.3,5.99,1.1,2.09,1.3,2.38,1.56,2.3,1.6,Oui,Oui,Non,Non,Oui,Home,89,"[77, 84, 89]",True
59b80b1c471b2fd7,spanish-league,164866,2,2026-09-09T04:21:27Z,Villareal,Espanyol,2,0,1.65,4.38,4.44,1.18,2.16,1.18,1.39,2.92,1.49,2.57,Non,Non,Oui,Non,Non,Home,84,"[15, 84]",True
7d8de00db45c121d,spanish-league,164866,2,2026-09-09T04:21:27Z,Alavés,Elche,1,0,1.86,2.79,6.04,1.1,1.87,1.4,3.32,1.32,2.87,1.4,Non,Non,Oui,Non,Non,Home,52,[52],True
794a2927d1e64b92,spanish-league,164866,2,2026-09-09T04:21:27Z,Bilbao,Mallorca,1,0,1.43,3.96,9.36,1.03,2.73,1.22,2.15,1.68,2.54,1.5,Non,Non,Oui,Non,Non,Home,22,[22],True
46a0c48deaa2381a,spanish-league,164866,2,2026-09-09T04:21:27Z,Barca,R. Madrid,3,0,1.96,3.28,4.07,1.21,1.78,1.3,2.07,1.73,1.9,1.88,Oui,Non,Oui,Non,Non,Home,85,"[64, 76, 85]",True
08f8e4235c8cbc30,spanish-league,164866,2,2026-09-09T04:21:27Z,Girona,Sevilla,0,0,1.46,4.73,6.13,1.09,2.62,1.16,1.44,2.74,1.65,2.2,Non,Non,Non,Oui,Non,,,[],True
c503f05b3640dbe6,spanish-league,164866,4,2026-09-09T04:25:27Z,Elche,Levante,1,0,1.6,3.25,7.79,1.05,2.25,1.3,2.74,1.44,2.79,1.42,Non,Non,Oui,Non,Non,Home,57,[57],True
b093b1ee07b791d2,spanish-league,164866,4,2026-09-09T04:25:27Z,Getafe,Sevilla,0,0,2.32,2.97,3.42,1.28,1.56,1.36,2.4,1.55,2.03,1.77,Non,Non,Non,Oui,Non,,,[],True
8718ac5a95289274,spanish-league,164866,4,2026-09-09T04:25:27Z,Mallorca,R. Madrid,1,0,3.69,2.63,2.45,1.51,1.24,1.44,3.23,1.33,2.48,1.52,Non,Non,Oui,Non,Non,Home,66,[66],True
b64a9c785639c5dd,spanish-league,164866,4,2026-09-09T04:25:27Z,R. Sociedad,Villareal,1,1,2.09,3.2,3.72,1.24,1.69,1.31,2.11,1.7,1.89,1.89,Non,Oui,Non,Oui,Non,Home,64,"[54, 64]",True
31f689dfaa313aa5,spanish-league,164866,4,2026-09-09T04:25:27Z,Barca,A. Madrid,3,0,1.73,3.36,5.43,1.12,2.04,1.29,2.21,1.64,2.13,1.69,Oui,Non,Oui,Non,Non,Home,31,"[5, 8, 31]",True
eaf507b09273bd87,spanish-league,164866,4,2026-09-09T04:25:27Z,Alavés,Valencia,1,1,1.88,3.01,5.1,1.14,1.86,1.35,2.65,1.46,2.35,1.58,Non,Oui,Non,Oui,Non,Home,62,"[61, 62]",True
