match_key,league,season_id,round_number,expected_start,home_team,away_team,home_score,away_score,odds_1,odds_X,odds_2,odds_dc_1x,odds_dc_x2,odds_dc_12,odds_over_2_5,odds_under_2_5,odds_btts_yes,odds_btts_no,over_2_5,btts,home_win,draw,away_win,first_goal_team,last_goal_minute,goal_timeline,had_odds
6010691d756da0c2,spanish-league,164727,1,2026-09-08T05:56:27Z,Real Oviedo,Villareal,0,0,4.06,2.98,2.09,1.69,1.21,1.35,2.5,1.52,2.14,1.69,Non,Non,Non,Oui,Non,,,[],True
4dfb7a3a4eaf3c07,spanish-league,164727,1,2026-09-08T05:56:27Z,Sevilla,R. Vallecano,1,0,1.88,3.13,4.78,1.15,1.86,1.33,2.4,1.55,2.17,1.67,Non,Non,Oui,Non,Non,Home,50,[50],True
054d898d3a6e149d,spanish-league,164727,1,2026-09-08T05:56:27Z,Getafe,Valencia,2,1,2.14,2.86,4.1,1.2,1.66,1.38,2.72,1.44,2.26,1.62,Oui,Oui,Oui,Non,Non,Home,79,"[44, 55, 79]",True
8b490a15b244419b,spanish-league,164727,1,2026-09-08T05:56:27Z,R. Madrid,Betis,1,0,1.28,5.15,12.19,1.0,3.55,1.13,1.71,2.1,2.4,1.55,Non,Non,Oui,Non,Non,Home,28,[28],True
5aa385e95b407d25,spanish-league,164727,1,2026-09-08T05:56:27Z,R. Sociedad,A. Madrid,2,2,2.82,2.89,2.79,1.4,1.39,1.38,2.49,1.52,2.05,1.75,Oui,Oui,Non,Oui,Non,Away,64,"[26, 43, 60, 64]",True
816e05fabb99890b,spanish-league,164727,1,2026-09-08T05:56:27Z,Elche,Levante,2,0,1.55,3.39,8.32,1.04,2.36,1.28,2.61,1.48,2.78,1.43,Non,Non,Oui,Non,Non,Home,73,"[68, 73]",True
830a10b904364c83,spanish-league,164727,1,2026-09-08T05:56:27Z,Mallorca,Espanyol,2,1,1.85,3.12,5.02,1.14,1.89,1.33,2.45,1.53,2.23,1.64,Oui,Oui,Oui,Non,Non,Away,65,"[1, 36, 65]",True
ad8780ede410880c,spanish-league,164727,1,2026-09-08T05:56:27Z,Alavés,Barca,3,1,3.64,3.08,2.17,1.64,1.25,1.34,2.26,1.62,1.97,1.81,Oui,Oui,Oui,Non,Non,Away,66,"[27, 28, 59, 66]",True
dc254927cdb79418,spanish-league,164727,1,2026-09-08T05:56:27Z,Vigo,Osasuna,1,0,2.25,3.0,3.55,1.26,1.59,1.35,2.38,1.56,2.02,1.77,Non,Non,Oui,Non,Non,Home,42,[42],True
8f5bf1455e1cec8b,spanish-league,164727,1,2026-09-08T05:56:27Z,Girona,Bilbao,1,2,1.64,4.1,4.88,1.15,2.19,1.2,1.56,2.38,1.64,2.22,Oui,Oui,Non,Non,Oui,Home,85,"[22, 79, 85]",True
75c7d79f304c56f1,spanish-league,164727,3,2026-09-08T06:00:27Z,Getafe,R. Vallecano,0,1,2.06,2.7,4.92,1.15,1.71,1.42,3.31,1.32,2.68,1.46,Non,Non,Non,Non,Oui,Away,27,[27],True
ad6a6be4f3f9dec9,spanish-league,164727,3,2026-09-08T06:00:27Z,Villareal,A. Madrid,2,0,2.68,3.5,2.49,1.49,1.43,1.27,1.7,2.13,1.59,2.33,Non,Non,Oui,Non,Non,Home,53,"[28, 53]",True
1e5908a0f3748c45,spanish-league,164727,3,2026-09-08T06:00:27Z,Real Oviedo,Levante,0,1,2.07,2.64,5.07,1.14,1.7,1.44,3.53,1.29,2.82,1.42,Non,Non,Non,Non,Oui,Away,21,[21],True
6864ef47b42be4b6,spanish-league,164727,3,2026-09-08T06:00:27Z,R. Sociedad,Barca,1,3,3.17,3.1,2.37,1.54,1.32,1.33,2.16,1.67,1.88,1.9,Oui,Oui,Non,Non,Oui,Away,57,"[17, 53, 57, 57]",True
d9db89deecf701ee,spanish-league,164727,3,2026-09-08T06:00:27Z,Mallorca,Betis,1,0,2.3,2.51,4.42,1.18,1.57,1.48,3.82,1.25,2.86,1.41,Non,Non,Oui,Non,Non,Home,88,[88],True
4e1b64b7200c3bce,spanish-league,164727,3,2026-09-08T06:00:27Z,Vigo,Sevilla,0,0,2.27,3.1,3.36,1.29,1.58,1.33,2.19,1.66,1.91,1.87,Non,Non,Non,Oui,Non,,,[],True
846713ca0f613dff,spanish-league,164727,3,2026-09-08T06:00:27Z,Bilbao,Espanyol,1,1,1.45,4.45,6.94,1.07,2.66,1.17,1.62,2.26,1.85,1.92,Non,Oui,Non,Oui,Non,Away,86,"[63, 86]",True
be6fcafb2c2facaa,spanish-league,164727,3,2026-09-08T06:00:27Z,Elche,Osasuna,0,0,2.38,2.73,3.66,1.25,1.53,1.42,2.96,1.39,2.34,1.58,Non,Non,Non,Oui,Non,,,[],True
887e71a728bef50f,spanish-league,164727,3,2026-09-08T06:00:27Z,R. Madrid,Alavés,0,0,1.18,5.99,22.04,0.97,4.62,1.1,1.79,1.99,3.36,1.31,Non,Non,Non,Oui,Non,,,[],True
5f8cd48bd3790677,spanish-league,164727,3,2026-09-08T06:00:27Z,Girona,Valencia,2,1,1.38,4.87,7.71,1.06,2.93,1.15,1.52,2.48,1.84,1.93,Oui,Oui,Oui,Non,Non,Away,68,"[23, 37, 68]",True
3452a636ca78494d,spanish-league,164727,6,2026-09-08T06:06:27Z,Valencia,Real Oviedo,3,1,1.87,2.98,5.28,1.13,1.87,1.35,2.74,1.44,2.42,1.54,Oui,Oui,Oui,Non,Non,Home,75,"[6, 59, 74, 75]",True
b6ac7c07c7c6925f,spanish-league,164727,6,2026-09-08T06:06:27Z,R. Madrid,Elche,2,0,1.18,5.92,22.06,0.97,4.58,1.1,1.81,1.97,3.39,1.31,Non,Non,Oui,Non,Non,Home,39,"[30, 39]",True
